168.0;10.0;42.0;106.0;16.0;193.0;63
183.0;200.0;183.0;200.0;183.0;200.0;13
183.0;200.0;35.0;64.0;78.0;13.0;86
46.0;48.0;44.0;53.0;53.0;69.0;2
178.0;191.0;180.0;106.0;183.0;200.0;108
180.0;18.0;111.0;42.0;124.0;27.0;125
63.0;103.0;26.0;115.0;56.0;175.0;69
183.0;200.0;183.0;200.0;183.0;200.0;178
96.0;78.0;2.0;141.0;87.0;163.0;93
131.0;46.0;171.0;12.0;91.0;69.0;51
116.0;56.0;107.0;54.0;98.0;63.0;181
183.0;200.0;183.0;200.0;183.0;200.0;173
54.0;54.0;63.0;11.0;30.0;81.0;222
81.0;19.0;147.0;11.0;159.0;96.0;90
110.0;116.0;183.0;200.0;183.0;200.0;13
119.0;3.0;164.0;28.0;151.0;0.0;175
148.0;184.0;134.0;141.0;183.0;200.0;217
75.0;145.0;46.0;110.0;65.0;195.0;37
183.0;200.0;29.0;69.0;81.0;59.0;116
151.0;54.0;107.0;71.0;52.0;198.0;230
10.0;137.0;27.0;156.0;64.0;181.0;92
183.0;200.0;3.0;85.0;2.0;11.0;192
104.0;35.0;11.0;149.0;32.0;182.0;85
183.0;200.0;183.0;200.0;183.0;200.0;48
183.0;200.0;183.0;200.0;183.0;200.0;90
4.0;161.0;87.0;171.0;171.0;133.0;124
111.0;195.0;118.0;129.0;146.0;162.0;0
87.0;33.0;42.0;78.0;119.0;39.0;213
183.0;200.0;183.0;200.0;183.0;200.0;162
183.0;200.0;37.0;68.0;5.0;73.0;212
183.0;200.0;74.0;12.0;42.0;88.0;62
159.0;24.0;181.0;1.0;13.0;147.0;194
183.0;200.0;17.0;0.0;54.0;86.0;178
83.0;142.0;67.0;116.0;15.0;148.0;8
100.0;86.0;105.0;17.0;108.0;13.0;180
37.0;95.0;33.0;1.0;0.0;1.0;126
16.0;147.0;39.0;113.0;30.0;101.0;222
147.0;110.0;146.0;198.0;140.0;168.0;25
137.0;122.0;158.0;166.0;155.0;157.0;246
87.0;141.0;31.0;153.0;16.0;189.0;97
16.0;95.0;16.0;55.0;68.0;6.0;111
36.0;190.0;2.0;196.0;22.0;132.0;226
150.0;13.0;160.0;73.0;12.0;187.0;150
183.0;200.0;183.0;200.0;183.0;200.0;110
149.0;141.0;101.0;149.0;113.0;112.0;0
83.0;0.0;19.0;3.0;67.0;88.0;142
183.0;200.0;183.0;200.0;183.0;200.0;33
146.0;163.0;105.0;154.0;107.0;143.0;234
83.0;99.0;55.0;17.0;52.0;16.0;115
146.0;153.0;176.0;170.0;117.0;189.0;0
101.0;19.0;69.0;184.0;33.0;112.0;226
31.0;141.0;45.0;167.0;34.0;155.0;0
114.0;164.0;163.0;118.0;103.0;176.0;111
146.0;56.0;178.0;76.0;147.0;13.0;157
183.0;200.0;183.0;200.0;183.0;200.0;0
24.0;36.0;77.0;18.0;112.0;91.0;148
43.0;64.0;145.0;79.0;93.0;21.0;193
31.0;143.0;50.0;122.0;119.0;153.0;104
134.0;20.0;143.0;4.0;132.0;91.0;108
131.0;157.0;104.0;127.0;168.0;136.0;53
115.0;72.0;162.0;15.0;93.0;72.0;82
96.0;94.0;111.0;17.0;31.0;121.0;254
33.0;2.0;41.0;84.0;166.0;0.0;147
100.0;14.0;19.0;174.0;27.0;127.0;217
40.0;77.0;81.0;46.0;55.0;22.0;209
67.0;97.0;6.0;97.0;85.0;1.0;64
144.0;122.0;145.0;182.0;142.0;131.0;80
66.0;74.0;50.0;37.0;58.0;50.0;107
146.0;112.0;104.0;160.0;130.0;148.0;149
133.0;116.0;97.0;100.0;170.0;193.0;98
119.0;87.0;99.0;27.0;83.0;194.0;231
183.0;200.0;183.0;200.0;183.0;200.0;115
183.0;200.0;183.0;200.0;183.0;200.0;27
82.0;148.0;67.0;135.0;59.0;174.0;187
183.0;200.0;183.0;200.0;43.0;12.0;222
3.0;45.0;61.0;63.0;2.0;84.0;168
159.0;22.0;103.0;50.0;60.0;192.0;145
11.0;172.0;22.0;126.0;131.0;197.0;171
108.0;119.0;183.0;200.0;183.0;200.0;6
67.0;103.0;1.0;130.0;72.0;131.0;247
58.0;97.0;1.0;76.0;27.0;98.0;16
5.0;171.0;0.0;120.0;65.0;185.0;52
99.0;124.0;91.0;187.0;126.0;193.0;125
161.0;82.0;145.0;4.0;180.0;1.0;220
183.0;200.0;72.0;44.0;60.0;97.0;220
159.0;133.0;111.0;190.0;120.0;194.0;184
164.0;61.0;91.0;67.0;119.0;64.0;227
109.0;170.0;105.0;143.0;183.0;200.0;185
49.0;68.0;77.0;64.0;83.0;44.0;68
94.0;55.0;157.0;18.0;131.0;28.0;100
10.0;47.0;73.0;31.0;147.0;90.0;35
139.0;66.0;91.0;52.0;62.0;172.0;5
179.0;167.0;114.0;180.0;183.0;200.0;62
141.0;89.0;132.0;55.0;104.0;89.0;27
26.0;54.0;42.0;61.0;76.0;40.0;96
49.0;155.0;4.0;182.0;73.0;189.0;158
71.0;41.0;81.0;73.0;41.0;96.0;75
73.0;0.0;47.0;29.0;6.0;7.0;225
128.0;174.0;183.0;200.0;183.0;200.0;213
39.0;70.0;69.0;90.0;33.0;6.0;13
183.0;200.0;183.0;200.0;183.0;200.0;234
116.0;83.0;64.0;176.0;29.0;125.0;248
183.0;200.0;183.0;200.0;183.0;200.0;76
2.0;5.0;0.0;96.0;87.0;39.0;222
4.0;115.0;37.0;113.0;47.0;177.0;54
66.0;2.0;18.0;24.0;30.0;1.0;246
105.0;4.0;176.0;95.0;161.0;4.0;50
95.0;144.0;183.0;200.0;183.0;200.0;69
140.0;0.0;120.0;70.0;179.0;91.0;38
116.0;7.0;181.0;12.0;175.0;57.0;218
164.0;42.0;152.0;0.0;77.0;157.0;197
156.0;165.0;127.0;103.0;130.0;143.0;98
158.0;72.0;120.0;14.0;121.0;6.0;34
0.0;99.0;39.0;24.0;171.0;74.0;183
180.0;55.0;178.0;87.0;97.0;57.0;255
67.0;0.0;80.0;63.0;45.0;80.0;17
