118.0;190.0;123.0;175.0;100.0;183.0;190
68.0;174.0;80.0;194.0;88.0;176.0;199
18.0;129.0;50.0;103.0;82.0;118.0;148
169.0;129.0;175.0;126.0;14.0;155.0;172
24.0;201.0;14.0;43.0;10.0;3.0;102
54.0;33.0;99.0;54.0;181.0;17.0;221
49.0;131.0;73.0;121.0;83.0;105.0;197
56.0;132.0;135.0;162.0;158.0;185.0;18
83.0;102.0;68.0;149.0;60.0;118.0;130
1.0;121.0;66.0;102.0;55.0;119.0;248
43.0;159.0;33.0;183.0;24.0;171.0;202
176.0;35.0;148.0;6.0;168.0;49.0;236
161.0;107.0;6.0;173.0;31.0;161.0;157
179.0;132.0;110.0;118.0;131.0;164.0;8
171.0;66.0;174.0;39.0;107.0;62.0;110
91.0;185.0;93.0;175.0;104.0;199.0;225
7.0;9.0;75.0;28.0;73.0;31.0;228
140.0;80.0;107.0;79.0;178.0;90.0;47
105.0;197.0;123.0;161.0;109.0;188.0;241
95.0;170.0;133.0;187.0;138.0;170.0;32
93.0;61.0;114.0;66.0;119.0;97.0;195
137.0;96.0;170.0;77.0;152.0;57.0;138
75.0;181.0;75.0;150.0;78.0;176.0;16
155.0;53.0;165.0;74.0;172.0;76.0;153
17.0;158.0;13.0;198.0;7.0;121.0;159
78.0;115.0;12.0;170.0;2.0;139.0;98
3.0;175.0;41.0;170.0;58.0;172.0;67
183.0;200.0;20.0;32.0;42.0;36.0;137
31.0;161.0;39.0;193.0;19.0;158.0;81
141.0;149.0;168.0;108.0;176.0;119.0;236
131.0;61.0;95.0;87.0;125.0;85.0;204
60.0;21.0;69.0;41.0;52.0;25.0;230
122.0;191.0;123.0;190.0;117.0;189.0;190
103.0;89.0;95.0;91.0;102.0;64.0;231
75.0;58.0;62.0;89.0;54.0;9.0;132
168.0;76.0;162.0;82.0;170.0;68.0;219
53.0;17.0;79.0;15.0;53.0;17.0;219
21.0;30.0;27.0;12.0;64.0;39.0;105
87.0;156.0;46.0;173.0;101.0;160.0;250
5.0;70.0;35.0;82.0;77.0;55.0;164
19.0;64.0;21.0;97.0;5.0;72.0;214
175.0;45.0;140.0;48.0;148.0;20.0;216
145.0;111.0;149.0;107.0;142.0;113.0;225
5.0;151.0;35.0;157.0;22.0;161.0;14
148.0;180.0;160.0;193.0;154.0;191.0;46
24.0;114.0;138.0;183.0;95.0;112.0;23
164.0;151.0;122.0;156.0;183.0;200.0;90
97.0;76.0;141.0;0.0;118.0;31.0;42
141.0;21.0;172.0;4.0;157.0;41.0;205
136.0;61.0;164.0;43.0;112.0;72.0;171
75.0;170.0;73.0;181.0;101.0;195.0;162
44.0;223.0;88.0;12.0;8.0;87.0;133
