183.0;200.0;183.0;200.0;183.0;200.0;41
132.0;90.0;90.0;126.0;87.0;178.0;222
92.0;189.0;166.0;154.0;183.0;200.0;206
56.0;7.0;0.0;55.0;0.0;1.0;211
183.0;200.0;183.0;200.0;183.0;200.0;127
181.0;58.0;179.0;13.0;116.0;37.0;68
73.0;81.0;10.0;4.0;112.0;50.0;221
183.0;200.0;57.0;91.0;86.0;7.0;252
183.0;200.0;2.0;79.0;10.0;42.0;218
0.0;29.0;5.0;92.0;32.0;90.0;184
82.0;163.0;34.0;189.0;140.0;198.0;229
176.0;33.0;142.0;10.0;160.0;5.0;237
3.0;197.0;1.0;133.0;157.0;114.0;127
4.0;75.0;74.0;0.0;7.0;2.0;67
0.0;114.0;37.0;173.0;15.0;184.0;246
110.0;14.0;178.0;12.0;173.0;49.0;255
158.0;75.0;179.0;80.0;181.0;19.0;181
134.0;119.0;98.0;157.0;183.0;200.0;0
138.0;35.0;123.0;30.0;141.0;41.0;0
0.0;3.0;65.0;1.0;35.0;83.0;233
168.0;27.0;99.0;0.0;158.0;6.0;213
147.0;7.0;71.0;154.0;21.0;112.0;176
31.0;57.0;3.0;96.0;1.0;66.0;249
3.0;71.0;1.0;23.0;125.0;30.0;165
72.0;24.0;3.0;47.0;3.0;82.0;232
183.0;200.0;37.0;84.0;76.0;84.0;81
183.0;200.0;35.0;59.0;74.0;51.0;129
26.0;80.0;9.0;39.0;67.0;49.0;164
117.0;171.0;110.0;137.0;130.0;102.0;225
55.0;81.0;3.0;2.0;105.0;2.0;208
183.0;200.0;183.0;200.0;183.0;200.0;254
183.0;200.0;183.0;200.0;183.0;200.0;197
33.0;193.0;135.0;184.0;108.0;199.0;224
120.0;61.0;103.0;27.0;24.0;144.0;201
33.0;75.0;62.0;26.0;147.0;75.0;249
3.0;190.0;115.0;126.0;121.0;134.0;144
66.0;4.0;7.0;95.0;6.0;4.0;176
163.0;67.0;118.0;2.0;163.0;3.0;218
183.0;200.0;183.0;200.0;183.0;200.0;172
183.0;200.0;183.0;200.0;183.0;200.0;205
146.0;74.0;83.0;154.0;36.0;111.0;194
47.0;184.0;40.0;171.0;4.0;135.0;121
3.0;1.0;17.0;83.0;47.0;59.0;238
116.0;130.0;132.0;196.0;160.0;156.0;201
24.0;81.0;34.0;34.0;47.0;67.0;0
143.0;65.0;77.0;173.0;35.0;114.0;189
1.0;10.0;7.0;91.0;12.0;37.0;179
165.0;141.0;107.0;116.0;98.0;109.0;185
183.0;200.0;183.0;200.0;183.0;200.0;99
180.0;132.0;153.0;170.0;183.0;200.0;11
86.0;163.0;53.0;119.0;44.0;126.0;174
146.0;135.0;180.0;198.0;122.0;126.0;106
68.0;106.0;80.0;140.0;49.0;168.0;146
68.0;33.0;88.0;88.0;58.0;69.0;129
183.0;200.0;183.0;200.0;183.0;200.0;222
130.0;38.0;150.0;5.0;134.0;6.0;135
173.0;60.0;113.0;36.0;155.0;19.0;0
13.0;34.0;65.0;44.0;79.0;86.0;116
183.0;200.0;183.0;200.0;49.0;20.0;139
30.0;177.0;12.0;102.0;0.0;160.0;96
31.0;194.0;17.0;144.0;159.0;197.0;225
65.0;58.0;60.0;3.0;10.0;3.0;229
7.0;85.0;80.0;80.0;1.0;2.0;192
51.0;28.0;3.0;71.0;0.0;1.0;255
126.0;32.0;86.0;175.0;40.0;109.0;221
143.0;32.0;173.0;94.0;171.0;3.0;221
32.0;89.0;54.0;68.0;84.0;25.0;238
117.0;130.0;93.0;199.0;183.0;200.0;172
183.0;200.0;3.0;5.0;64.0;12.0;250
106.0;126.0;136.0;106.0;183.0;200.0;0
50.0;87.0;46.0;69.0;59.0;90.0;109
168.0;3.0;146.0;2.0;167.0;39.0;179
39.0;132.0;8.0;186.0;2.0;153.0;173
118.0;199.0;164.0;195.0;93.0;183.0;251
4.0;104.0;5.0;178.0;79.0;197.0;116
50.0;99.0;96.0;15.0;122.0;46.0;228
183.0;200.0;183.0;200.0;183.0;200.0;122
3.0;41.0;1.0;95.0;92.0;98.0;212
141.0;18.0;176.0;77.0;181.0;21.0;128
109.0;77.0;174.0;1.0;179.0;96.0;164
58.0;85.0;7.0;34.0;115.0;21.0;185
70.0;187.0;40.0;195.0;84.0;199.0;83
126.0;17.0;173.0;42.0;95.0;8.0;121
175.0;11.0;180.0;57.0;103.0;10.0;197
134.0;91.0;95.0;18.0;17.0;155.0;230
72.0;134.0;74.0;158.0;42.0;102.0;211
24.0;61.0;41.0;67.0;57.0;28.0;0
150.0;14.0;89.0;193.0;67.0;138.0;205
10.0;89.0;8.0;30.0;162.0;11.0;235
183.0;200.0;183.0;200.0;183.0;200.0;255
171.0;134.0;107.0;112.0;156.0;111.0;0
18.0;118.0;10.0;181.0;22.0;186.0;219
179.0;36.0;101.0;5.0;177.0;0.0;181
131.0;114.0;109.0;144.0;183.0;200.0;0
54.0;89.0;41.0;59.0;155.0;8.0;222
183.0;200.0;183.0;200.0;183.0;200.0;189
120.0;12.0;134.0;8.0;145.0;64.0;0
74.0;136.0;70.0;186.0;154.0;195.0;176
183.0;200.0;1.0;94.0;69.0;1.0;226
67.0;196.0;135.0;136.0;115.0;199.0;199
